device_id,device_type,os_version,app_version
DEV10683,POS,Android 14,v5.0
DEV10684,POS,iOS 17,v4.1
DEV10685,Android,macOS,v4.3
DEV10686,Android,Android 13,v4.1
DEV10687,iOS,macOS,v5.1
DEV10688,Android,iOS 18,v4.2
DEV10689,Web,Windows 11,v5.0
DEV10690,iOS,Windows 11,v5.0
DEV10691,iOS,Android 13,v5.0
DEV10692,iOS,Android 15,v5.0
DEV10693,Android,macOS,v4.1
DEV10694,iOS,Android 14,v5.1
DEV10695,iOS,Android 13,v4.1
DEV10696,Web,iOS 17,v4.2
DEV10697,Android,Android 13,v4.2
DEV10698,Android,iOS 18,v4.1
DEV10699,POS,iOS 18,v4.1
DEV10700,iOS,Android 14,v4.1
DEV10701,POS,Android 15,v5.1
DEV10702,Web,Windows 11,v5.0
DEV10703,POS,iOS 18,v4.2
DEV10704,Android,iOS 17,v4.2
DEV10705,Android,macOS,v5.0
DEV10706,Web,Android 14,v5.0
DEV10707,Web,iOS 18,v4.2
DEV10708,iOS,iOS 17,v4.2
DEV10709,iOS,Windows 11,v5.1
DEV10710,POS,Android 13,v4.2
DEV10711,Android,Windows 11,v4.1
DEV10712,iOS,iOS 17,v4.1
DEV10713,Android,Windows 11,v5.0
DEV10714,Android,Android 14,v5.0
DEV10715,iOS,iOS 18,v4.1
DEV10716,Web,Android 15,v5.0
DEV10717,Web,Android 15,v4.1
DEV10718,POS,iOS 17,v5.1
DEV10719,Android,iOS 17,v5.0
DEV10720,Android,iOS 17,v4.3
DEV10721,Android,iOS 18,v4.2
DEV10722,Android,Android 15,v4.1
DEV10723,Android,Android 15,v4.2
DEV10724,Android,Android 14,v4.2
DEV10725,Android,Android 14,v5.0
DEV10726,Android,Android 13,v4.2
DEV10727,iOS,iOS 18,v4.3
DEV10728,POS,iOS 17,v5.0
DEV10729,Web,Android 14,v4.1
DEV10730,Web,Android 13,v4.2
DEV10731,Web,Android 13,v4.2
DEV10732,Android,Android 15,v5.1
DEV10733,Web,iOS 18,v4.1
DEV10734,Web,iOS 18,v5.1
DEV10735,Android,Windows 11,v4.1
DEV10736,Web,iOS 17,v4.2
DEV10737,iOS,iOS 18,v4.2
DEV10738,Android,Windows 11,v4.3
DEV10739,iOS,iOS 17,v5.0
DEV10740,iOS,iOS 18,v4.3
DEV10741,iOS,Android 15,v4.1
DEV10742,Android,Windows 11,v4.1
DEV10743,iOS,Android 13,v4.1
DEV10744,Android,iOS 18,v4.1
DEV10745,POS,macOS,v5.0
DEV10746,Web,iOS 18,v4.2
DEV10747,Web,Android 15,v4.3
DEV10748,Android,Android 14,v4.2
DEV10749,Android,iOS 17,v5.1
DEV10750,Android,Android 14,v4.3
DEV10751,iOS,Android 13,v4.1
DEV10752,Android,Android 14,v4.1
DEV10753,iOS,macOS,v5.1
DEV10754,Android,macOS,v4.3
DEV10755,iOS,Android 13,v5.0
DEV10756,Android,iOS 17,v5.0
DEV10757,Android,Android 15,v4.1
DEV10758,Web,macOS,v4.1
DEV10759,iOS,macOS,v4.1
DEV10760,Web,Android 13,v5.1
DEV10761,Web,iOS 17,v5.1
DEV10762,Web,Windows 11,v4.2
DEV10763,Android,Android 15,v5.1
DEV10764,Android,Android 14,v4.3
DEV10765,iOS,Android 14,v5.1
DEV10766,POS,Android 13,v4.3
DEV10767,iOS,iOS 18,v5.0
DEV10768,iOS,Windows 11,v4.2
DEV10769,Android,iOS 18,v5.1
DEV10770,iOS,Windows 11,v5.0
DEV10771,iOS,Android 15,v4.3
DEV10772,Web,Android 14,v4.2
DEV10773,Android,iOS 17,v5.0
DEV10774,Android,Windows 11,v4.3
DEV10775,Android,Android 15,v4.2
DEV10776,Android,Android 13,v4.1
DEV10777,iOS,Windows 11,v5.1
DEV10778,Android,Android 13,v4.1
DEV10779,iOS,Android 15,v4.1
DEV10780,Web,iOS 17,v4.1
DEV10781,Android,Android 14,v5.0
DEV10782,iOS,Android 14,v4.1
DEV10783,Web,iOS 17,v4.1
DEV10784,iOS,Android 14,v5.0
DEV10785,iOS,Windows 11,v5.1
DEV10786,iOS,iOS 18,v4.2
DEV10787,Android,iOS 18,v4.2
DEV10788,Android,iOS 17,v5.1
DEV10789,Android,macOS,v5.0
DEV10790,Android,iOS 18,v4.1
DEV10791,Web,Windows 11,v4.2
DEV10792,Android,Android 15,v5.1
DEV10793,POS,Android 14,v5.1
DEV10794,Web,Windows 11,v4.1
DEV10795,Web,Android 15,v5.1
DEV10796,Web,iOS 17,v5.0
DEV10797,Android,Windows 11,v5.0
DEV10798,iOS,Windows 11,v4.2
DEV10799,POS,macOS,v4.3
DEV10800,Android,iOS 18,v5.1
DEV10801,Android,Android 15,v5.0
DEV10802,Android,Android 15,v4.1
DEV10803,iOS,macOS,v4.1
DEV10804,Android,Android 13,v4.3
DEV10805,iOS,Android 15,v4.3
DEV10806,Web,iOS 18,v4.3
DEV10807,Android,Android 14,v4.1
DEV10808,Web,macOS,v5.1
DEV10809,Android,Android 14,v5.0
DEV10810,Android,Android 14,v4.1
DEV10811,Android,iOS 18,v5.0
DEV10812,Web,Android 14,v4.3
DEV10813,Web,Windows 11,v4.2
DEV10814,Android,macOS,v5.1
DEV10815,Android,Windows 11,v4.3
DEV10816,Web,macOS,v4.3
DEV10817,iOS,Android 14,v5.0
DEV10818,Android,iOS 17,v4.1
DEV10819,iOS,iOS 17,v4.2
DEV10820,Web,Android 13,v5.1
DEV10821,Android,Windows 11,v4.2
DEV10822,Android,Android 13,v4.3
DEV10823,Android,Android 15,v4.2
DEV10824,iOS,Android 15,v5.1
DEV10825,Android,Windows 11,v4.3
DEV10826,Web,Windows 11,v5.1
DEV10827,Web,macOS,v4.2
DEV10828,iOS,Android 15,v4.3
DEV10829,Android,macOS,v4.3
DEV10830,POS,Android 13,v5.1
DEV10831,iOS,Android 14,v4.1
DEV10832,iOS,macOS,v4.3
DEV10833,POS,Android 15,v5.1
DEV10834,Web,Android 14,v5.1
DEV10835,iOS,Android 14,v5.1
DEV10836,Android,Android 13,v4.1
DEV10837,Android,macOS,v5.0
DEV10838,POS,iOS 17,v4.3
DEV10839,Web,Windows 11,v4.2
DEV10840,Android,iOS 17,v5.1
DEV10841,Web,iOS 18,v4.2
DEV10842,Web,iOS 17,v5.1
DEV10843,Android,Android 15,v5.1
DEV10844,iOS,Android 13,v4.3
DEV10845,Android,Android 14,v4.1
DEV10846,Web,Android 13,v4.1
DEV10847,Android,macOS,v4.2
DEV10848,iOS,Windows 11,v5.0
DEV10849,Android,macOS,v4.1
DEV10850,Android,iOS 18,v4.1
DEV10851,Android,iOS 18,v5.0
DEV10852,iOS,iOS 18,v4.1
DEV10853,Android,Android 14,v4.3
DEV10854,iOS,iOS 18,v4.3
DEV10855,Android,Windows 11,v4.2
DEV10856,Web,iOS 18,v4.2
DEV10857,iOS,iOS 18,v4.2
DEV10858,Android,Windows 11,v4.3
DEV10859,Android,Windows 11,v4.2
DEV10860,Android,Android 14,v4.2
DEV10861,iOS,macOS,v4.3
DEV10862,Web,iOS 18,v5.0
DEV10863,Android,Android 15,v4.2
DEV10864,iOS,Android 13,v4.1
DEV10865,Android,iOS 18,v4.3
DEV10866,Android,iOS 18,v5.0
DEV10867,iOS,Android 13,v4.1
DEV10868,Android,macOS,v4.1
DEV10869,iOS,iOS 18,v5.1
DEV10870,POS,macOS,v5.0
DEV10871,Android,Windows 11,v5.1
DEV10872,iOS,macOS,v4.3
DEV10873,POS,iOS 18,v5.0
DEV10874,Android,Android 15,v5.1
DEV10875,Android,macOS,v4.3
DEV10876,Android,Windows 11,v4.2
DEV10877,iOS,iOS 17,v4.1
DEV10878,iOS,Android 14,v4.3
DEV10879,iOS,Android 14,v5.0
DEV10880,iOS,Android 13,v4.1
DEV10881,Web,Android 15,v4.1
DEV10882,Android,macOS,v4.3
DEV10883,POS,Android 14,v4.2
DEV10884,Android,Android 13,v4.3
DEV10885,Android,Android 13,v5.1
DEV10886,POS,Android 13,v5.1
DEV10887,Web,Android 14,v5.1
DEV10888,Web,iOS 17,v5.0
DEV10889,Android,Android 13,v4.3
DEV10890,Web,iOS 18,v4.1
DEV10891,iOS,iOS 17,v5.0
DEV10892,Web,iOS 17,v5.1
DEV10893,POS,iOS 18,v5.0
DEV10894,Android,Android 14,v4.1
DEV10895,iOS,Android 14,v5.0
DEV10896,Web,macOS,v4.2
DEV10897,iOS,Android 15,v5.1
DEV10898,Android,macOS,v4.3
DEV10899,Android,Android 14,v5.1
DEV10900,iOS,Android 15,v5.1
DEV10901,Android,Android 13,v4.3
DEV10902,Android,Android 14,v4.3
DEV10903,Android,Android 14,v4.1
DEV10904,Android,macOS,v4.1
DEV10905,Android,iOS 18,v4.2
DEV10906,Android,Android 13,v5.0
DEV10907,Web,Windows 11,v5.0
DEV10908,Android,Windows 11,v5.0
DEV10909,Web,Android 15,v5.1
DEV10910,Web,Android 13,v5.1
DEV10911,iOS,Windows 11,v4.3
DEV10912,Android,iOS 17,v4.2
DEV10913,Web,iOS 18,v4.2
DEV10914,iOS,iOS 17,v5.0
DEV10915,Android,Windows 11,v4.3
DEV10916,Android,Android 15,v5.0
DEV10917,Android,Android 14,v5.1
DEV10918,Android,Android 14,v4.3
DEV10919,iOS,Android 14,v5.0
DEV10920,Android,Android 15,v4.2
DEV10921,iOS,iOS 17,v4.1
DEV10922,POS,Android 15,v5.1
DEV10923,Android,Android 15,v5.0
DEV10924,Android,iOS 17,v4.3
DEV10925,Web,Windows 11,v4.3
DEV10926,iOS,Android 14,v5.0
DEV10927,Android,iOS 18,v4.2
DEV10928,Web,Android 15,v5.0
DEV10929,Web,Android 15,v5.1
DEV10930,iOS,iOS 17,v4.3
DEV10931,Android,Windows 11,v5.1
DEV10932,iOS,macOS,v4.1
DEV10933,iOS,iOS 18,v4.2
DEV10934,iOS,macOS,v5.0
DEV10935,Android,Android 15,v5.0
DEV10936,iOS,macOS,v4.2
DEV10937,iOS,Android 13,v4.3
DEV10938,Android,iOS 18,v5.0
DEV10939,POS,Android 15,v4.2
DEV10940,Web,iOS 18,v5.0
DEV10941,Web,Windows 11,v4.3
DEV10942,Android,macOS,v4.2
DEV10943,Android,Android 13,v4.3
DEV10944,Web,Android 13,v5.0
DEV10945,iOS,iOS 18,v4.2
DEV10946,iOS,Android 14,v4.1
DEV10947,Android,iOS 18,v5.0
DEV10948,iOS,iOS 17,v4.2
DEV10949,POS,Android 14,v4.1
DEV10950,Android,Windows 11,v4.2
DEV10951,Android,Android 13,v5.1
DEV10952,iOS,Android 14,v5.1
DEV10953,Web,Android 13,v4.2
DEV10954,Android,Android 13,v4.2
DEV10955,Web,Android 13,v5.1
DEV10956,Android,iOS 17,v5.0
DEV10957,Web,iOS 17,v5.1
DEV10958,Android,Android 15,v5.1
DEV10959,Android,Windows 11,v5.1
DEV10960,Web,iOS 17,v4.3
DEV10961,Web,Windows 11,v5.0
DEV10962,POS,Android 13,v4.3
DEV10963,Android,Windows 11,v5.0
DEV10964,iOS,iOS 18,v4.3
DEV10965,Android,Windows 11,v4.3
DEV10966,Android,Android 14,v4.2
DEV10967,Android,iOS 18,v5.1
DEV10968,Android,Android 13,v4.2
DEV10969,Web,iOS 18,v4.2
DEV10970,Android,Android 14,v4.2
DEV10971,iOS,Android 15,v4.1
DEV10972,iOS,Android 15,v5.0
DEV10973,Android,Windows 11,v4.2
DEV10974,POS,Windows 11,v4.2
DEV10975,Android,iOS 17,v4.1
DEV10976,POS,iOS 18,v4.1
DEV10977,POS,iOS 17,v5.1
DEV10978,POS,iOS 17,v4.2
DEV10979,Web,iOS 18,v5.0
DEV10980,Android,iOS 18,v4.2
DEV10981,Android,Android 14,v5.1
DEV10982,iOS,iOS 18,v4.2
DEV10983,Android,iOS 18,v4.1
DEV10984,Web,Windows 11,v4.1
DEV10985,Web,iOS 17,v5.1
DEV10986,Android,Android 15,v5.1
DEV10987,Android,Android 13,v4.1
DEV10988,Android,Android 15,v4.1
DEV10989,iOS,iOS 18,v4.2
DEV10990,Android,Android 13,v5.1
DEV10991,iOS,iOS 18,v4.2
DEV10992,iOS,Windows 11,v4.1
DEV10993,Android,Android 14,v5.0
DEV10994,iOS,iOS 18,v5.1
DEV10995,iOS,Android 13,v4.2
DEV10996,iOS,Windows 11,v5.1
DEV10997,POS,Android 14,v5.0
DEV10998,Android,macOS,v4.3
DEV10999,Android,Windows 11,v4.1
DEV11000,Web,Android 13,v5.0
DEV11001,Android,Android 14,v4.3
DEV11002,Android,iOS 17,v4.2
DEV11003,iOS,macOS,v5.0
DEV11004,iOS,macOS,v4.3
DEV11005,Android,Android 13,v5.0
DEV11006,iOS,iOS 17,v4.3
DEV11007,Android,Windows 11,v4.2
DEV11008,iOS,macOS,v4.2
DEV11009,iOS,macOS,v4.2
DEV11010,iOS,macOS,v4.2
DEV11011,iOS,iOS 17,v4.2
DEV11012,Android,iOS 18,v4.3
DEV11013,Android,Android 15,v4.2
DEV11014,Android,Android 14,v5.0
DEV11015,Android,Android 13,v5.0
DEV11016,Web,Windows 11,v4.2
DEV11017,iOS,iOS 17,v5.0
DEV11018,Android,Windows 11,v4.2
DEV11019,Web,macOS,v5.0
DEV11020,iOS,iOS 18,v5.1
DEV11021,Android,Android 13,v4.1
DEV11022,Android,Windows 11,v5.0
DEV11023,iOS,iOS 18,v5.0
DEV11024,Android,Android 13,v4.1
DEV11025,Web,iOS 18,v5.1
DEV11026,iOS,iOS 18,v4.1
DEV11027,POS,Android 15,v5.0
DEV11028,Android,iOS 17,v4.2
DEV11029,iOS,Android 14,v5.1
DEV11030,Web,Android 14,v5.0
DEV11031,Android,Android 13,v4.2
DEV11032,Android,Android 13,v4.2
DEV11033,iOS,Windows 11,v5.1
DEV11034,POS,Windows 11,v5.0
DEV11035,iOS,Android 15,v4.3
DEV11036,iOS,Android 13,v4.2
DEV11037,iOS,Android 14,v4.1
DEV11038,Android,iOS 17,v4.3
DEV11039,iOS,Android 15,v4.1
DEV11040,Android,macOS,v5.1
DEV11041,Android,Android 13,v4.2
DEV11042,Web,macOS,v4.2
DEV11043,iOS,macOS,v5.1
DEV11044,POS,Android 15,v4.2
DEV11045,Android,Android 15,v4.3
DEV11046,Android,Android 15,v4.3
DEV11047,Web,Android 13,v5.1
DEV11048,Android,iOS 18,v5.0
DEV11049,Android,Android 13,v4.2
DEV11050,Android,Android 13,v4.3
DEV11051,Android,Windows 11,v4.1
DEV11052,POS,Android 13,v4.2
DEV11053,iOS,Android 13,v4.3
DEV11054,Web,Android 13,v4.3
DEV11055,Web,Android 15,v4.3
DEV11056,Android,macOS,v5.0
DEV11057,Web,Android 15,v5.1
DEV11058,Android,Android 13,v5.0
DEV11059,Android,Windows 11,v4.1
DEV11060,Web,iOS 17,v4.1
DEV11061,Android,Windows 11,v5.1
DEV11062,Android,iOS 17,v5.1
DEV11063,Android,iOS 18,v4.3
DEV11064,Android,iOS 17,v4.1
DEV11065,iOS,Android 14,v4.3
DEV11066,Android,Android 14,v5.1
DEV11067,Android,iOS 17,v4.1
DEV11068,POS,Android 13,v4.3
DEV11069,Android,iOS 17,v4.2
DEV11070,Android,macOS,v4.2
DEV11071,Android,Android 14,v4.3
DEV11072,Web,iOS 17,v5.0
DEV11073,iOS,Android 15,v4.3
DEV11074,POS,iOS 18,v4.1
DEV11075,Web,Android 15,v5.1
DEV11076,Android,Windows 11,v4.3
DEV11077,Android,Android 15,v4.1
DEV11078,iOS,macOS,v4.1
DEV11079,iOS,macOS,v4.2
DEV11080,Android,iOS 18,v4.3
DEV11081,iOS,Android 13,v5.0
DEV11082,Web,iOS 18,v5.0
DEV11083,Web,Android 13,v5.1
DEV11084,iOS,macOS,v5.1
DEV11085,Web,Android 14,v4.2
DEV11086,Android,macOS,v4.3
DEV11087,Android,iOS 17,v5.1
DEV11088,Android,macOS,v4.3
DEV11089,Android,macOS,v5.0
DEV11090,POS,Android 14,v4.1
DEV11091,Android,Android 14,v5.0
DEV11092,iOS,Android 14,v4.2
DEV11093,Web,macOS,v4.3
DEV11094,iOS,iOS 17,v4.1
DEV11095,iOS,Android 13,v4.1
DEV11096,iOS,iOS 18,v4.2
DEV11097,Android,macOS,v4.1
DEV11098,POS,Android 13,v4.3
DEV11099,Android,Android 13,v5.0
DEV11100,Android,macOS,v4.3
DEV11101,iOS,Android 15,v5.1
DEV11102,Android,iOS 17,v4.1
DEV11103,Android,Android 13,v4.1
DEV11104,POS,macOS,v4.3
DEV11105,Web,Android 13,v4.2
DEV11106,Web,Android 14,v4.3
DEV11107,Android,Windows 11,v5.0
DEV11108,Android,Android 15,v4.2
DEV11109,Web,iOS 18,v4.1
DEV11110,Web,Windows 11,v4.1
DEV11111,iOS,Android 15,v4.2
DEV11112,Web,Android 14,v4.2
DEV11113,POS,Android 14,v4.2
DEV11114,iOS,macOS,v4.1
DEV11115,Android,Android 14,v4.1
DEV11116,iOS,macOS,v4.1
DEV11117,POS,iOS 17,v4.1
DEV11118,Android,macOS,v4.1
DEV11119,iOS,Windows 11,v4.3
DEV11120,Web,Android 14,v4.3
DEV11121,Android,Android 13,v4.3
DEV11122,iOS,iOS 17,v4.2
DEV11123,Android,Android 14,v4.1
DEV11124,Web,iOS 17,v4.3
DEV11125,Web,Android 13,v4.2
DEV11126,Web,macOS,v5.0
DEV11127,Android,Android 14,v5.1
DEV11128,Android,Windows 11,v5.0
DEV11129,Web,macOS,v5.0
DEV11130,Android,Android 14,v5.1
DEV11131,Android,Android 13,v4.2
DEV11132,Android,Android 14,v5.1
DEV11133,iOS,Android 13,v4.2
DEV11134,Android,Android 14,v5.0
DEV11135,iOS,Android 14,v5.1
DEV11136,Web,Android 15,v5.0
DEV11137,iOS,iOS 17,v5.1
DEV11138,POS,iOS 18,v5.1
DEV11139,Android,Android 15,v4.1
DEV11140,iOS,Android 15,v4.3
DEV11141,Android,iOS 17,v4.3
DEV11142,Web,Android 15,v5.0
DEV11143,POS,Android 13,v5.0
DEV11144,Android,Android 15,v5.0
DEV11145,Android,iOS 18,v4.1
DEV11146,Android,Android 13,v4.1
DEV11147,Web,Windows 11,v5.0
DEV11148,Web,iOS 17,v4.1
DEV11149,Web,iOS 17,v5.1
DEV11150,Android,iOS 17,v5.1
DEV11151,iOS,Android 13,v5.1
DEV11152,iOS,iOS 17,v4.3
DEV11153,Web,iOS 17,v5.1
DEV11154,Android,iOS 18,v4.3
DEV11155,Android,Android 14,v5.1
DEV11156,POS,macOS,v5.0
DEV11157,Android,Windows 11,v4.3
DEV11158,iOS,Android 14,v4.1
DEV11159,iOS,Android 14,v4.3
DEV11160,Android,iOS 17,v4.2
DEV11161,Android,Android 13,v4.3
DEV11162,Web,iOS 17,v5.1
DEV11163,Android,Android 14,v5.1
DEV11164,Android,iOS 18,v5.1
DEV11165,Web,iOS 17,v4.1
DEV11166,POS,iOS 17,v5.0
DEV11167,Web,iOS 17,v4.3
DEV11168,Web,Android 13,v4.1
DEV11169,POS,iOS 18,v4.2
DEV11170,Web,iOS 18,v4.3
DEV11171,POS,macOS,v5.1
DEV11172,Web,iOS 18,v4.1
DEV11173,iOS,iOS 18,v4.1
DEV11174,Web,Android 14,v4.3
DEV11175,POS,iOS 17,v4.1
DEV11176,Web,Windows 11,v4.1
DEV11177,Web,iOS 18,v4.1
DEV11178,Android,Android 15,v4.3
DEV11179,POS,Android 15,v5.1
DEV11180,iOS,Windows 11,v4.1
DEV11181,Android,macOS,v4.1
DEV11182,Web,Android 14,v5.0
DEV11183,Android,Android 15,v4.2
DEV11184,Android,Android 15,v5.0
DEV11185,Android,Android 15,v5.1
DEV11186,Android,Android 14,v5.0
DEV11187,Android,iOS 17,v4.3
DEV11188,iOS,Android 14,v5.0
DEV11189,Web,Android 13,v4.3
DEV11190,iOS,Android 13,v5.0
DEV11191,iOS,Android 15,v5.0
DEV11192,Web,Android 15,v4.2
DEV11193,Android,iOS 17,v4.3
DEV11194,iOS,macOS,v5.1
DEV11195,Android,Windows 11,v4.1
DEV11196,iOS,Android 15,v5.1
DEV11197,Android,Android 13,v5.0
DEV11198,POS,Android 15,v5.1
DEV11199,Android,iOS 17,v5.0
DEV11200,iOS,Android 13,v5.0
DEV11201,Android,Android 15,v4.1
DEV11202,iOS,iOS 17,v4.2
DEV11203,Android,macOS,v4.2
DEV11204,Android,macOS,v4.1
DEV11205,Android,iOS 17,v5.1
DEV11206,Android,Android 13,v4.3
DEV11207,Web,Android 13,v4.1
DEV11208,Android,Windows 11,v5.0
DEV11209,Web,Android 13,v4.2
DEV11210,iOS,macOS,v4.2
DEV11211,Android,iOS 17,v5.1
DEV11212,Android,Android 13,v4.3
DEV11213,Web,macOS,v4.1
DEV11214,iOS,macOS,v5.0
DEV11215,Android,Android 13,v5.0
DEV11216,Web,iOS 17,v4.3
DEV11217,Web,Windows 11,v5.1
DEV11218,Android,iOS 17,v4.3
DEV11219,iOS,Android 13,v5.1
DEV11220,Android,Android 13,v5.1
DEV11221,Android,macOS,v4.1
DEV11222,Android,Android 13,v4.1
DEV11223,Web,Windows 11,v5.0
DEV11224,iOS,macOS,v4.2
DEV11225,Android,iOS 17,v5.1
DEV11226,Android,iOS 18,v5.0
DEV11227,iOS,Android 14,v4.2
DEV11228,Android,Android 15,v5.0
DEV11229,iOS,Android 14,v5.1
DEV11230,Android,Windows 11,v4.2
DEV11231,Web,iOS 17,v4.3
DEV11232,Android,macOS,v4.1
DEV11233,iOS,iOS 18,v4.1
DEV11234,iOS,Windows 11,v4.2
DEV11235,Web,macOS,v4.2
DEV11236,Web,iOS 17,v5.1
DEV11237,Android,Android 13,v4.2
DEV11238,iOS,Windows 11,v4.1
DEV11239,Android,Android 15,v5.1
DEV11240,Android,Android 14,v5.0
DEV11241,POS,iOS 17,v4.1
DEV11242,Android,iOS 18,v4.3
DEV11243,Android,Android 13,v5.1
DEV11244,Android,iOS 18,v4.3
DEV11245,iOS,Android 15,v4.2
DEV11246,POS,iOS 18,v5.0
DEV11247,Android,iOS 18,v4.2
DEV11248,iOS,macOS,v4.1
DEV11249,Android,Android 13,v5.0
DEV11250,Android,iOS 18,v4.1
DEV11251,iOS,Android 13,v5.0
DEV11252,iOS,Android 15,v4.3
DEV11253,Android,iOS 17,v4.1
DEV11254,Web,Android 13,v4.1
DEV11255,Android,Windows 11,v4.2
DEV11256,Android,macOS,v5.1
DEV11257,POS,Windows 11,v4.1
DEV11258,Web,iOS 17,v5.0
DEV11259,Web,macOS,v4.2
DEV11260,iOS,macOS,v5.1
DEV11261,Android,macOS,v4.1
DEV11262,iOS,Android 14,v4.3
DEV11263,Android,iOS 18,v4.2
DEV11264,Web,iOS 17,v4.3
DEV11265,iOS,iOS 18,v5.0
DEV11266,POS,Android 13,v4.2
DEV11267,iOS,iOS 18,v4.2
DEV11268,Android,macOS,v4.2
DEV11269,iOS,Android 15,v5.1
DEV11270,Android,Windows 11,v5.1
DEV11271,Web,iOS 17,v4.1
DEV11272,iOS,iOS 18,v4.3
DEV11273,Android,iOS 17,v4.1
DEV11274,POS,iOS 17,v4.3
DEV11275,POS,Android 15,v4.1
DEV11276,POS,Android 13,v4.2
DEV11277,Android,iOS 18,v4.2
DEV11278,Web,Android 14,v4.3
DEV11279,POS,macOS,v4.2
DEV11280,iOS,iOS 17,v4.1
DEV11281,Android,Android 13,v5.1
DEV11282,Web,Android 14,v5.0
DEV11283,Web,iOS 17,v4.1
DEV11284,Web,Android 14,v4.3
DEV11285,Android,iOS 18,v4.2
DEV11286,Android,iOS 18,v5.0
DEV11287,iOS,Windows 11,v5.0
DEV11288,iOS,iOS 17,v4.2
DEV11289,iOS,iOS 17,v4.1
DEV11290,Android,Windows 11,v4.2
DEV11291,Android,iOS 18,v5.1
DEV11292,Android,Android 13,v4.3
DEV11293,Android,Android 14,v4.2
DEV11294,iOS,iOS 17,v4.1
DEV11295,Android,iOS 17,v5.1
DEV11296,Web,Android 15,v5.1
DEV11297,Web,Android 14,v4.1
DEV11298,Android,Windows 11,v4.3
DEV11299,POS,macOS,v5.0
DEV11300,Web,iOS 18,v5.1
DEV11301,iOS,Windows 11,v4.1
DEV11302,POS,iOS 17,v5.1
DEV11303,Android,iOS 17,v5.0
DEV11304,Android,iOS 18,v4.1
DEV11305,Android,macOS,v5.1
DEV11306,iOS,Android 14,v4.1
DEV11307,iOS,Android 13,v4.1
DEV11308,iOS,iOS 18,v5.0
DEV11309,Android,Android 13,v4.1
DEV11310,Android,iOS 17,v4.3
DEV11311,Android,Android 13,v5.1
DEV11312,Android,Android 13,v4.2
DEV11313,Web,iOS 18,v4.3
DEV11314,iOS,Windows 11,v4.3
DEV11315,Android,iOS 17,v4.1
DEV11316,Android,Android 14,v4.3
DEV11317,Android,Android 15,v4.3
DEV11318,Web,Android 13,v4.3
DEV11319,POS,iOS 17,v4.1
DEV11320,Android,Android 15,v4.3
DEV11321,Web,Android 14,v4.2
DEV11322,Web,Android 15,v4.3
DEV11323,Android,Android 14,v4.1
DEV11324,POS,Windows 11,v4.1
DEV11325,iOS,Android 15,v5.0
DEV11326,POS,Android 14,v5.0
DEV11327,iOS,Windows 11,v4.2
DEV11328,Android,macOS,v5.1
DEV11329,POS,macOS,v5.0
DEV11330,Android,Android 13,v4.3
DEV11331,Web,Android 15,v4.1
DEV11332,Android,Android 14,v5.0
DEV11333,iOS,iOS 17,v4.1
DEV11334,Android,iOS 18,v4.3
DEV11335,POS,Windows 11,v4.1
DEV11336,Android,Android 15,v4.1
DEV11337,Android,Windows 11,v5.0
DEV11338,iOS,Android 15,v4.1
DEV11339,POS,Android 15,v4.3
DEV11340,Android,Android 15,v4.2
DEV11341,Android,iOS 18,v4.1
DEV11342,iOS,Android 15,v4.1
DEV11343,Android,Windows 11,v4.3
DEV11344,Web,Android 13,v5.1
DEV11345,Android,Android 13,v4.3
DEV11346,Web,iOS 17,v5.0
DEV11347,iOS,iOS 18,v5.0
DEV11348,Android,Windows 11,v4.2
DEV11349,iOS,macOS,v4.1
DEV11350,Web,iOS 17,v4.2
DEV11351,iOS,Android 13,v4.2
DEV11352,Android,Android 15,v4.1
DEV11353,Android,Android 15,v4.1
DEV11354,Web,Android 14,v4.3
DEV11355,Android,iOS 18,v4.2
DEV11356,POS,Android 14,v4.2
DEV11357,iOS,iOS 18,v5.0
DEV11358,iOS,iOS 18,v4.2
DEV11359,iOS,Android 15,v4.3
DEV11360,iOS,Android 15,v5.1
DEV11361,POS,iOS 17,v4.2
DEV11362,iOS,Android 13,v4.3
DEV11363,Android,Android 13,v4.3
DEV11364,iOS,Android 15,v5.1
DEV11365,iOS,Android 13,v4.3
DEV11366,Web,iOS 18,v5.0
DEV11367,POS,Android 13,v5.1
DEV11368,iOS,Windows 11,v5.0
DEV11369,Android,iOS 17,v4.2
DEV11370,iOS,Android 13,v4.2
DEV11371,POS,Android 13,v4.3
DEV11372,POS,macOS,v4.3
DEV11373,POS,iOS 17,v5.1
DEV11374,Android,iOS 17,v4.2
DEV11375,iOS,Android 15,v4.1
DEV11376,Android,iOS 17,v4.3
DEV11377,Android,Windows 11,v5.1
DEV11378,Android,Android 15,v4.3
DEV11379,Android,iOS 18,v5.1
DEV11380,Android,Android 14,v4.2
DEV11381,Android,Android 13,v4.3
DEV11382,Android,iOS 17,v4.3
DEV11383,Android,Android 13,v4.1
DEV11384,Web,iOS 18,v4.2
DEV11385,Android,Android 14,v5.1
DEV11386,Web,iOS 17,v4.1
DEV11387,Android,macOS,v5.1
DEV11388,Web,Android 15,v4.3
DEV11389,Android,Android 15,v5.0
DEV11390,Android,iOS 17,v4.3
DEV11391,iOS,iOS 17,v4.2
DEV11392,POS,iOS 18,v5.1
DEV11393,Android,Android 14,v4.1
DEV11394,Android,iOS 17,v4.3
DEV11395,POS,Android 15,v5.1
DEV11396,Android,Android 14,v4.1
